id,confidence,title,source_name,domain,published_at,url,query
2cf44f3d70376e82,0.2,"Толкователь Я не раз писал и приводил примеры, что высшая знать царской России в подавляющем числе случаев ста",tolk_tolk,t.me,,https://t.me/tolk_tolk/28734,
5529b9b0de1e160b,0.25,"Толкователь Я много раз повторяю, что наши российские мужчины наконец-то должны научиться ценить, любить самих",tolk_tolk,t.me,,https://t.me/tolk_tolk/29288,
0ce8cbd4a03841f1,0.0,"Толкователь Я думал, что фальшивомонетчество ушло уже. Но нет. «Житель столицы разработал схему хищения и прив",tolk_tolk,t.me,,https://t.me/tolk_tolk/29367,
0d4fb8a5a99df894,0.0,"Толкователь Я вот смотрю на статистику по рынку труда регулярно, и в IT она в последние месяцы становится всё",tolk_tolk,t.me,,https://t.me/tolk_tolk/29517,
48e242c9a5721f6b,0.2,"Толкователь Чтобы ИИ очеловечился, ему нужно приделать … половой орган Много сегодня говорят о том, что ИИ вых",tolk_tolk,t.me,,https://t.me/tolk_tolk/29514,
53ac3f139245f5cc,0.2,"Толкователь Что не так с «брачным рынком» в России и Китае? Обобщил в небольшом посте на 7,5 тыс. знаков, что",tolk_tolk,t.me,,https://t.me/tolk_tolk/28544,
8dc51867c72bf89e,0.25,"Толкователь Читаю западных экономистов, почему Китай смог вырваться из нищеты, а Индия – нет (хотя ещё в 1980-",tolk_tolk,t.me,,https://t.me/tolk_tolk/28592,
1dbccd293fd1105a,0.2,"Толкователь Часто упоминал, что в новое время ограбление государством церквей было повсеместной практикой для",tolk_tolk,t.me,,https://t.me/tolk_tolk/29356,
ba75b373bc35a4da,0.2,"Толкователь Часто привожу данные социологов, каких политических взглядов придерживаются россияне. А вот исслед",tolk_tolk,t.me,,https://t.me/tolk_tolk/28571,
bc0349abb970f509,0.2,Толкователь Часто можно увидеть словесные баталии вокруг распространённого желания 35-40-летних мужчин взять с,tolk_tolk,t.me,,https://t.me/tolk_tolk/28600,
50cdd50a7d984854,0.2,Толкователь Хроническая беда российско-советско-российской экономики – отсутствие производства потребительских,tolk_tolk,t.me,,https://t.me/tolk_tolk/29233,
4e1d259ee75fc92e,0.0,"Толкователь Хорошо известно, что начальное казачество было «мужским братством», без женщин. Но казаки всё же о",tolk_tolk,t.me,,https://t.me/tolk_tolk/28521,
e632519b181e734b,0.0,Толкователь Хороший способ повысить производительность писательского труда. Роман «451 градус по Фаренгейту» Р,tolk_tolk,t.me,,https://t.me/tolk_tolk/28530,
dd06605506dee631,0.2,Толкователь Фактически половина женщин с детьми в возрасте до 2 лет уже выходят на работу. Также постепенно ух,tolk_tolk,t.me,,https://t.me/tolk_tolk/28540,
0c32882a7569cad9,0.25,"Толкователь Устоявшееся мнение, что в позднем Средневековье главными торговцами Европы и Ближнего востока были",tolk_tolk,t.me,,https://t.me/tolk_tolk/29524,
2a895f3a05ff5680,0.2,Толкователь Уровень заболеваемости ВИЧ по группам в США. Что-то запредельная доля больных среди трансов – кажд,tolk_tolk,t.me,,https://t.me/tolk_tolk/28891,
269631140594ded2,0.0,Толкователь Умные мужчины живут дольше. Более высокий IQ связан с пониженным риском смерти от большинства прич,tolk_tolk,t.me,,https://t.me/tolk_tolk/29173,
a668ce5cb1781828,0.2,"Толкователь Увидел, сколько стоил перелёт на дирижабле из США в Германию (из Нью-Джерси во Франкфурт) в 1937 г",tolk_tolk,t.me,,https://t.me/tolk_tolk/29523,
9f3559d855f73416,0.0,"Толкователь Увидел печальную статистику: «Смертность российских мужчин в тюрьмах оказалась втрое ниже, чем на",tolk_tolk,t.me,,https://t.me/tolk_tolk/28527,
7ba371d09c119bad,0.2,"Толкователь Увидел очередное исследование, шведское, о том, что гендерная разница в оплате труда связана почти",tolk_tolk,t.me,,https://t.me/tolk_tolk/28664,
f5332e7bb778b0fa,0.2,Толкователь Увидел интересный взгляд немецкого историка урбанизации Карла Шлегеля на жизнь городов РИ-СССР-РФ,tolk_tolk,t.me,,https://t.me/tolk_tolk/28516,
7b37a92c338ef9d5,0.25,"Толкователь Ув. Роман Юнеман и его общественная группа выпустила доклад по мерам, которые, как предполагается,",tolk_tolk,t.me,,https://t.me/tolk_tolk/28557,
37e466894c40d8ab,0.2,"Толкователь Ув. Дмитрий Прокофьев верно отмечает, почему сейчас стали гораздо меньше пить водки, чем в СССР (и",tolk_tolk,t.me,,https://t.me/tolk_tolk/29230,
5441e95edab36bc0,0.0,Толкователь У советско-американского политического философа Игоря Ефимова (он эмигрировал из СССР в США в 1978,tolk_tolk,t.me,,https://t.me/tolk_tolk/29433,
e9dbb1d4a83070d0,0.2,"Толкователь У знаменитого американского военного историка, полковника Меннинга есть верное замечание, что везд",tolk_tolk,t.me,,https://t.me/tolk_tolk/29024,
b17eb08f05b98d4d,0.25,Толкователь У американских демографов увидел данные об «эпидемии чайлдфри» (нежелания иметь детей) у китайских,tolk_tolk,t.me,,https://t.me/tolk_tolk/28513,
0227e2e44616e5d8,0.0,Толкователь Традиционная рубрика: мониторинг одной и той же заправки на въезде в нашу Загорянку. Сфотографиров,tolk_tolk,t.me,,https://t.me/tolk_tolk/29170,
20889b9d5b91dc0e,0.2,Толкователь Тот же тест на Бусти: https://boosty.to/ppryanikov/posts/850b274a-5478-4c08-a1a9-6931d35246b1 В Ро,tolk_tolk,t.me,,https://t.me/tolk_tolk/29227,
8d65410d821361ba,0.2,"Толкователь Только в 1990-е стали осторожно говорить, что трагедия Хатыни – дело рук украинских коллаборациони",tolk_tolk,t.me,,https://t.me/tolk_tolk/29304,
09c5a3a31e3a3772,0.2,"Толкователь Только 37% американцев поддерживают войну США с Ираном, не поддерживают – 55% (на графике – средня",tolk_tolk,t.me,,https://t.me/tolk_tolk/29290,
4680217ad043ee49,0.0,"Толкователь Толкователь Россия, которую мы потеряли, и сегодня снова нашли. Тут конкретный пример, как начальс",tolk_tolk,t.me,,https://t.me/tolk_tolk/28578,
033e472f71800691,0.0,"Толкователь Толкователь Ради объективности, у администрации Трампа точно есть минимум одно достижение для Амер",tolk_tolk,t.me,,https://t.me/tolk_tolk/29351,
daefeb4c1b276fda,0.0,"Толкователь Толкователь Почему со времени античности такой широкий спрос был на благовония? Популярное мнение,",tolk_tolk,t.me,,https://t.me/tolk_tolk/29437,
ca954ceb758d7653,0.2,Толкователь Толкователь Основа woke-движения – это добиться признания себя ущемлённой группой. В развитых стра,tolk_tolk,t.me,,https://t.me/tolk_tolk/29522,
f5508520084219d5,0.0,"Толкователь Толкователь О главной роли Дзержинского. Как вчера уже упоминал, на даче перечитываю бумажный архи",tolk_tolk,t.me,,https://t.me/tolk_tolk/28603,
a74ff03ff6c3a5cc,0.25,Толкователь Толкователь Ещё один вывод советских демографов и социальных психологов: «Массово материальное сти,tolk_tolk,t.me,,https://t.me/tolk_tolk/28725,
fca112a2e5e5a91b,0.2,"Толкователь Толкователь В работе нашего великого политического философа Александра Ахиезера (2002 год), посвящ",tolk_tolk,t.me,,https://t.me/tolk_tolk/28893,
f2ffe05ce2bb7a2c,0.0,Толкователь Толкователь А Дедушка Твиттлер развёл узаконенное взяточничество в кубе – через его мемкоины (крин,tolk_tolk,t.me,,https://t.me/tolk_tolk/28579,
735c406cbdba5103,0.2,"Толкователь Толкователь (к предыдущему посту) Мальчики из неполных, материнских, семей, тоже с самого детства",tolk_tolk,t.me,,https://t.me/tolk_tolk/29171,
20abcb3fdd62dc6d,0.2,"Толкователь Толкователь (к предыдущему посту) К сожалению, дичает и Израиль. Его результаты в PISA-2025 уже ху",tolk_tolk,t.me,,https://t.me/tolk_tolk/29508,
a54d70ca7cf083da,0.0,"Толкователь Технологический суверенитет принято обсуждать через заводы, станки и объём инвестиций. Но нельзя з",tolk_tolk,t.me,,https://t.me/tolk_tolk/28564,
bb8cdbfdf79a4510,0.2,Толкователь Таблица -главные экспортёры оружия в межвоенный период 1920-1938 годы. Из этого исследования . Я н,tolk_tolk,t.me,,https://t.me/tolk_tolk/28885,
27e898dc5d7afbf6,0.2,"Толкователь Сфотографировал сегодня у нас в Загорянке, на площади рядом с платформой. Всё увешано рекламой «ра",tolk_tolk,t.me,,https://t.me/tolk_tolk/28522,
f1a907c68ebcea01,0.2,"Толкователь Существовал ли на самом деле Ермак? История с «Ермаком» показательная, как на самом деле составляе",tolk_tolk,t.me,,https://t.me/tolk_tolk/28606,
e4e7bf765fe870df,0.0,"Толкователь Старики во все времена недовольны молодёжью, считая, что молодёжь испортилась по сравнению с ними.",tolk_tolk,t.me,,https://t.me/tolk_tolk/29518,
04d0408d9fc3a66a,0.0,"Толкователь Согласно недавно опубликованному исследованию , люди, которые считают себя жертвами, с большей вер",tolk_tolk,t.me,,https://t.me/tolk_tolk/29366,
7353562cb8933c8b,0.2,Толкователь Снова к главному празднику Системы РФ – победе над ГКЧП 21 августа 1991 года («истоки нашего режим,tolk_tolk,t.me,,https://t.me/tolk_tolk/29291,
c34620a31768ff24,0.2,Толкователь Сможет ли из России получиться Финляндия? Или Австралия-Канада-2? А может Польша-2 или ЮАР-2 (врем,tolk_tolk,t.me,,https://t.me/tolk_tolk/28658,
004bb587493fcb40,0.25,"Толкователь Сколько царская охранка платила рабочим активистам, соглашавшимся работать с ней: «Слепов рассказы",tolk_tolk,t.me,,https://t.me/tolk_tolk/29362,
02576b8a8ce2be0b,0.2,"Толкователь Сегодня многие социальные антропологи исследует, что происходит с современным обществом, в котором",tolk_tolk,t.me,,https://t.me/tolk_tolk/28729,
07c0dfe041eb058e,0.0,Толкователь Самые отталкивающие и самые притягательные факторы в потенциальном муже/жене. Данные по очень боль,tolk_tolk,t.me,,https://t.me/tolk_tolk/28656,
21c4833b731ab41e,0.2,Толкователь Самые опасные профессии среди мужчин и женщин – в которых существует наибольшая вероятность получе,tolk_tolk,t.me,,https://t.me/tolk_tolk/29017,
263b4600c09c1a2e,0.0,"Толкователь Россия, которую мы потеряли, и сегодня снова нашли. Тут конкретный пример, как начальство тогда си",tolk_tolk,t.me,,https://t.me/tolk_tolk/28577,
a4bdd20b8a85f379,0.0,Толкователь Россия – мировой лидер по представленности женщин среди руководителей. Данные за 2017 год (и – от,tolk_tolk,t.me,,https://t.me/tolk_tolk/28548,
27c15864b0874ca6,0.25,"Толкователь Рождаемость, СКР на женщину, в Иране. В столице Тегеране показатель опустился до 1,02. (относитель",tolk_tolk,t.me,,https://t.me/tolk_tolk/29294,
3007c468b45f0def,0.25,Толкователь Рождаемость в развитых странах сегодня зависит от множества факторов. И один из них - насколько бо,tolk_tolk,t.me,,https://t.me/tolk_tolk/28894,
198b90de6547066e,0.2,"Толкователь Редкий случай. Ну вот, можно же работать с американским бигтехом в правовом поле – как это делают",tolk_tolk,t.me,,https://t.me/tolk_tolk/28552,
c635d3c27dba94f0,0.2,Толкователь Распространённая ситуация в социуме – это добровольный выбор частью женщин подлецов и негодяев. Ра,tolk_tolk,t.me,,https://t.me/tolk_tolk/29525,
d473dd9ad61b6430,0.2,Толкователь Раньше интеллигенция и служащие ездили на овощебазы и в колхозы убирать картошку и кормовую свёклу,tolk_tolk,t.me,,https://t.me/tolk_tolk/28546,
4899fd345668a0b0,0.2,"Толкователь Ради объективности, у администрации Трампа точно есть минимум одно достижение для Америки – это ре",tolk_tolk,t.me,,https://t.me/tolk_tolk/29350,
15341b7844b2407c,0.2,"Толкователь Прочитал в интернете — 15 метров высоты достигала волна цунами, обрушившаяся на юг Камчатки после",tolk_tolk,t.me,,https://t.me/tolk_tolk/28504,
99e93d277f2463a8,0.0,Толкователь Проехался сегодня по Подмосковью. На Ярославском шоссе в области везде видел очереди на заправках,tolk_tolk,t.me,,https://t.me/tolk_tolk/28722,
355333ca176f8f63,0.2,"Толкователь Продолжая читать книгу социального антрополога, профессора одного американского университета (кото",tolk_tolk,t.me,,https://t.me/tolk_tolk/28599,
a9b1a37116e34fa5,0.0,Толкователь Продолжая читать книгу Евгении Ярославской-Маркон «По городам и весям». Из её очерка про Ташкент 1,tolk_tolk,t.me,,https://t.me/tolk_tolk/28657,
8a30f5b300d497c5,0.0,"Толкователь Продолжаю наблюдение за одной и той же заправкой у нас, на въезде в Загорянку (де-юре это ещё земл",tolk_tolk,t.me,,https://t.me/tolk_tolk/28902,
1b91ea4a26774b4f,0.2,Толкователь Продолжаем читать опрос ЦСП «Платформа». Снова видим огромный поколенческий разрыв в России. Молод,tolk_tolk,t.me,,https://t.me/tolk_tolk/28651,
591415ea72af04de,0.2,"Толкователь Прогноз Ахиезера из 1979 года: после распада СССР – власть монополий, латиноамериканизация культур",tolk_tolk,t.me,,https://t.me/tolk_tolk/29438,
97516c51264c4614,0.2,Толкователь Про зловещего освенцимского доктора Йозефа Менгеле слышали много. А вот как сложилась судьба его н,tolk_tolk,t.me,,https://t.me/tolk_tolk/28666,
81075ba33ed2abfa,0.2,"Толкователь Представления россиян, кто сейчас принимает решения, и кто должен принимать их в «идеальной России",tolk_tolk,t.me,,https://t.me/tolk_tolk/28588,
0dc11202d99a96e0,0.0,"Толкователь Правые и либералы часто говорят, что социализм якобы провалился по всему миру. Оставим за скобками",tolk_tolk,t.me,,https://t.me/tolk_tolk/29365,
f99cec1f9dbaa474,0.2,Толкователь Почитал научную статью о политических взглядах казачества в Гражданскую войну. На самом деле актив,tolk_tolk,t.me,,https://t.me/tolk_tolk/29303,
7b724f872aced69f,0.2,"Толкователь Почему со времени античности такой широкий спрос был на благовония? Популярное мнение, что они исп",tolk_tolk,t.me,,https://t.me/tolk_tolk/29436,
0fcd42eebd765ecc,0.2,"Толкователь Почему первой страной в мире, где кружки в пивных стали стеклянными, была Англия: «Выражение «взят",tolk_tolk,t.me,,https://t.me/tolk_tolk/29435,
c25cd11d67f11c68,0.2,Толкователь Почему Запад больше не будет насаждать «западные ценности» в остальном мире – на примере Афганиста,tolk_tolk,t.me,,https://t.me/tolk_tolk/28904,
d8cb0521ddbf2172,0.2,Толкователь Почему Владимир Набоков никогда не будет прочитан массовым читателем и навсегда останется автором,tolk_tolk,t.me,,https://t.me/tolk_tolk/29421,
16901d0d4f563eb8,0.25,"Толкователь Потрясает, что только в 1970-80-е годы демографы начали изучать, а что же побуждает людей к деторо",tolk_tolk,t.me,,https://t.me/tolk_tolk/28723,
ae3105d76529b809,0.2,"Толкователь Посмотрел, что думает о нынешнем периоде автор «Русской системы управления», топ-менеджер и эконом",tolk_tolk,t.me,,https://t.me/tolk_tolk/28503,
1aae52bc7e4cdcef,0.2,Толкователь Послушал выступление на ПМЭФ первого зампреда Комитета по информации Госдумы Антона Горелкина по п,tolk_tolk,t.me,,https://t.me/tolk_tolk/28591,
0566448d0efbfa55,0.25,"Толкователь Полвека назад ещё обсуждали, как оживить пространство между Ленинградом и Москвой. На даче продолж",tolk_tolk,t.me,,https://t.me/tolk_tolk/28730,
f8be9e317049332a,0.2,"Толкователь Подумалось, что нынешний поворот России на Юг и Восток – это стратегия Троцкого, а чуть позже и Ле",tolk_tolk,t.me,,https://t.me/tolk_tolk/28659,
fad85ce125738b5f,0.2,Толкователь Повесть Михаила Пруссака написана в 1927 году. В американской Калифорнии приземляется корабль с ма,tolk_tolk,t.me,,https://t.me/tolk_tolk/29520,
9458f1c89bf78ddd,0.2,"Толкователь Панама, Доминиканская Республика и Ямайка возглавляют список стран в Keeper, где самый высокий про",tolk_tolk,t.me,,https://t.me/tolk_tolk/28531,
461fdb226e6f7e09,0.0,"Толкователь Основатель методологии, игротехник Георгий Щедровицкий, 1988 год: «В течение уже многих лет мне пр",tolk_tolk,t.me,,https://t.me/tolk_tolk/28561,
3aacf4ae7bc7310c,0.2,Толкователь Основа woke-движения – это добиться признания себя ущемлённой группой. В развитых странах многие л,tolk_tolk,t.me,,https://t.me/tolk_tolk/29521,
efc17cdb61b328f2,0.0,"Толкователь Опросы общественного мнения 1960-х годов показывали, что молодые американцы больше поддерживали уч",tolk_tolk,t.me,,https://t.me/tolk_tolk/29031,
7b4c883f07592649,0.25,"Толкователь Опрос Warc в 9 странах мира, какие явления приносят людям радость. И сравнение двух опросов – в ию",tolk_tolk,t.me,,https://t.me/tolk_tolk/28668,
b1fd0a6436212187,0.0,"Толкователь Оказывается, в США самые либеральные и самые консервативные жёны с наибольшей вероятностью сообщаю",tolk_tolk,t.me,,https://t.me/tolk_tolk/28550,
10e1d5c3e2363e33,0.0,"Толкователь Оказывается, в России есть «Союз пешеходов» - сейчас увидел на одном телеканале, как их представит",tolk_tolk,t.me,,https://t.me/tolk_tolk/28887,
1bd0f86fafd7ec71,0.2,"Толкователь Оказывается, в Оренбург уже завезли сенегальцев (Западная Африка) для работы дворниками. Местный м",tolk_tolk,t.me,,https://t.me/tolk_tolk/28888,
3d3fc60a4b17c038,0.0,"Толкователь Оказывается, Чубайсу назначили пенсию 450 тыс. руб. в месяц. Вот на такую пенсию можно жить. Я уже",tolk_tolk,t.me,,https://t.me/tolk_tolk/28570,
942591274aee26dd,0.0,"Толкователь Объявили цены на новую «Волгу»: «Седан Volga C50 оценили в 2.899.000 рублей, кроссовер Volga K40 -",tolk_tolk,t.me,,https://t.me/tolk_tolk/28537,
eb0f45917c96266e,0.2,"Толкователь Общим местом стало утверждение, что в развитых странах приверженцы левых идей – это высокообразова",tolk_tolk,t.me,,https://t.me/tolk_tolk/29242,
92ebb04b827eb697,0.0,"Толкователь О трудоголизме наций. На даче перечитываю архив старых бумажных номеров «Науки и жизни». В №5, 198",tolk_tolk,t.me,,https://t.me/tolk_tolk/29358,
8148835de658b71a,0.25,Толкователь О мечтах российских архаиков отправить миллионы людей на заводы: «Развитие робототехники и беспило,tolk_tolk,t.me,,https://t.me/tolk_tolk/28573,
f841b37326bd9556,0.2,Толкователь О завершении целой эпохи В субботу в подмосковном санатории под Истрой прошел XIX съезд компартии,tolk_tolk,t.me,,https://t.me/tolk_tolk/28733,
a8af7a7ecb1bd82a,0.25,"Толкователь О главной роли Дзержинского. Как вчера уже упоминал, на даче перечитываю бумажный архив журнала «Н",tolk_tolk,t.me,,https://t.me/tolk_tolk/28602,
06dbe3d74508b760,0.0,"Толкователь О вреде обобщений. Поскольку представительницы женских движений говорят, что женщин нужно защищать",tolk_tolk,t.me,,https://t.me/tolk_tolk/28727,
b633f2e740a402cb,0.25,"Толкователь Низкая рождаемость в Восточной Азии - это всемирное явление, а не ограниченное только Восточной Аз",tolk_tolk,t.me,,https://t.me/tolk_tolk/29352,
ffae0758abe36e21,0.2,"Толкователь Несмотря на мощный политический заряд, ПМЭФ можно и нужно рассматривать как масштабную процедуру п",tolk_tolk,t.me,,https://t.me/tolk_tolk/28589,
0b991509b0b2efbe,0.2,"Толкователь Нейросеть довольно хорошо расписала, что не так с предустановкой ИИ «Алиса», который ещё и невозмо",tolk_tolk,t.me,,https://t.me/tolk_tolk/29515,
2a9a0488609503a8,0.25,Толкователь Недавно цитировал исследование Института Африки РАН о депопуляции В.Европы. Это главная функция та,tolk_tolk,t.me,,https://t.me/tolk_tolk/29172,
c58550fc6d59ff9d,0.2,"Толкователь Не только в Дании, но и в Голландии есть статистика по вкладу или убытку мигрантов. Мигранты мигра",tolk_tolk,t.me,,https://t.me/tolk_tolk/28663,
c02df9fb5d7ce096,0.2,"Толкователь Не раз писал, что низовая опора Системы, её приводные механизмы, состоит из возрастных женщин. В ж",tolk_tolk,t.me,,https://t.me/tolk_tolk/29015,
cf74caa8ed7ddb16,0.0,Толкователь Не знал про такой трагический финал жизни одного из лучших виноделов СССР. Увидел в книге Александ,tolk_tolk,t.me,,https://t.me/tolk_tolk/28899,
f8f1548eec4de96c,0.0,Толкователь Наше начальство всё ещё живёт прошлым – оно сосредоточено на росте численности населения Сибири и,tolk_tolk,t.me,,https://t.me/tolk_tolk/29231,
14dc7278d4baf364,0.2,"Толкователь Начал читать книгу путевых очерков «По городам и весям», впервые опубликованной в берлинской меньш",tolk_tolk,t.me,,https://t.me/tolk_tolk/28605,
7b201eee205c167f,0.2,"Толкователь Начал читать книгу Томаса Вагнера «Неистовый модерн. Великая эпоха социологии. 1949–1969», только",tolk_tolk,t.me,,https://t.me/tolk_tolk/29299,
12990a4a669bb603,0.2,"Толкователь Начал читать книгу «Видимая рука: государство и экономическое развитие в Китае», изданную Институт",tolk_tolk,t.me,,https://t.me/tolk_tolk/28528,
6e6efe0fe3efe31a,0.2,"Толкователь Найден AI-бот, который за несколько минут сделает расшифровку ваших встреч, совещаний или лекций.",tolk_tolk,t.me,,https://t.me/tolk_tolk/28553,
621f48c239187f8c,0.25,"Толкователь На контрасте с первым днём на ПМЭФ экспертные дискуссии сместили фокус на то, что сейчас наиболее",tolk_tolk,t.me,,https://t.me/tolk_tolk/28576,
422a803c8efd1140,0.2,"Толкователь На днях появилась новость о том, что премьер-министр Михаил Мишустин поручил проанализировать эффе",tolk_tolk,t.me,,https://t.me/tolk_tolk/29510,
747b848e46d00605,0.0,"Толкователь На даче читаю бумажный архив номеров журнала «Наука и жизнь» 1960-1980-х годов, и в одном из них у",tolk_tolk,t.me,,https://t.me/tolk_tolk/28601,
5a70684bd85d4dd2,0.2,"Толкователь На Блумберге вышла интересная статья о развитии Китая в сфере ИИ. Как выяснилось, санкции и запрет",tolk_tolk,t.me,,https://t.me/tolk_tolk/29357,
38084ffad9cc23dc,0.0,Толкователь Мы знаем политико-экономический термин «патернализм». А у политиэкономиста социал-демократического,tolk_tolk,t.me,,https://t.me/tolk_tolk/29239,
6ac71cb9f1c2bb21,0.0,Толкователь Музыку какого периода предпочитают те или иные поколения. У каждого поколения есть временной пик (,tolk_tolk,t.me,,https://t.me/tolk_tolk/29020,
520155103bc48205,0.0,Толкователь Молодые мужчины с низким уровнем образования потеряли больше всего относительного экономического с,tolk_tolk,t.me,,https://t.me/tolk_tolk/29306,
ba5ef3702ba49f40,0.2,"Толкователь Многодетная мать-одиночка просит помочь привести в порядок дом. Братья и сестры, отзовитесь. ""Здра",tolk_tolk,t.me,,https://t.me/tolk_tolk/29295,
e4d034ae2f6c2ed9,0.0,"Толкователь Много раз писал, что ВИЭ и автономная энергетика сегодня не просто вопрос стоимости (энергия солнц",tolk_tolk,t.me,,https://t.me/tolk_tolk/28598,
08c520fe89e88704,0.2,"Толкователь Много пишу о том, что во всех развитых странах единственный бурно растущий сектор с новыми рабочим",tolk_tolk,t.me,,https://t.me/tolk_tolk/28587,
2085a526e0618f44,0.0,"Толкователь Кто для банков самый ценный клиент. Конечно, женщины. А среди женщин – возрастные (стержень, опора",tolk_tolk,t.me,,https://t.me/tolk_tolk/29369,
bf757bb611458a5d,0.2,Толкователь Контуры «русской асабийи». Что дальше и после? Лето выдалось в России очень горячим. Оптимисты сег,tolk_tolk,t.me,,https://t.me/tolk_tolk/29028,
43a217dcc3906434,0.2,Толкователь Константин Кавелин пишет Тимофею Грановскому в письме от 5 сентября 1848 года: «Всего отвратительн,tolk_tolk,t.me,,https://t.me/tolk_tolk/28551,
23f65350f0899a98,0.0,Толкователь Количество действующих мечетей по регионам СССР в 1952 году. Почти всё логично: главная активность,tolk_tolk,t.me,,https://t.me/tolk_tolk/28897,
